"category","thresholdSensitivity","categoryType","feedExpirationDate","feedIsStale","numberOfFollowers","previousInterestRank"
"Valacyclovir Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Valganciclovir Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Valproate Sodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Valproic Acid",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Valsartan",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Vancomycin Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Vecuronium Bromide",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Venlafaxine Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Verapamil Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Vinblastine Sulfate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Vincristine Sulfate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Vinorelbine Tartrate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Vitamin A Palmitate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Voriconazole",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Warfarin Sodium",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Xylose",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Zafirlukast",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Zaleplon",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Zidovudine",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Zinc Sulfate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Ziprasidone Hydrochloride",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Zoledronic Acid",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Zolpidem Tartrate",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Zonisamide",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Acupuncture",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Alpha-fetoprotein Blood Test",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Amniocentesis",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Antimitochondrial Antibodies",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Antinuclear Antibody",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Antro-duodenal Motility Study",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Appendectomy",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Arthroscopy",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Barium Enema",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Blood Transfusion",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Bone Density Scan",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Breast Augmentation",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Breast Biopsy",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Bronchoscopy",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Carcinoembryonic Antigen",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"CAT Scan",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Chemo Infusion and Chemoembolization of Liver",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Chest X-ray",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Cholecystectomy",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Cholescintigraphy",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Circumcision",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Citrulline Antibody",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Colonoscopy",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Colostomy",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Colposcopy",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Coronary Angiogram",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Coronary Angioplasty",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Coronary Artery Bypass Graft",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Cortisone Injection",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Creatinine Blood Test",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Dialysis",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Dilatation and Curettage",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Duodenal Biliary Drainage",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Ear Tubes",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Electrocardiogram (ECG or EKG)",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Electroconvulsive Therapy",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Electrogastrogram",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Electromyogram",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Electroretinography",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Endometrial Biopsy",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Endoscopic Ultrasound",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Endotracheal Intubation",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Episiotomy",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Esophageal Manometry",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Esophageal pH Monitoring",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Esophagogastroduodenoscopy",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Fecal Occult Blood Tests",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Flexible Sigmoidoscopy",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Fundoplication",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Gastric Emptying Study",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Hemapheresis",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Hematocrit",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Hemoglobin",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Hemoglobin A1c",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Homocysteine",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Hydrogen Breath Test",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Hysterectomy",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Implantable Cardiac Defibrillator",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Insulin Pump For Diabetes Mellitus",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Intravenous Cholangiogram",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Joint Aspiration",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Joint Replacement Surgery Of The Hand",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Lactose Tolerance Test",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Laparoscopically Assisted Vaginal Hysterectomy",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Laparoscopy",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"LASIK Eye Surgery",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Liver Biopsy",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Liver Blood Tests",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Liver Resection",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Loop Electrosurgical Excision Procedure",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Mammogram",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"MRI Scan",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Nasal Airway Surgery",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Nerve Conduction Velocity Test",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Oral Cholecystogram",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Otoplasty",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Oximetry",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Pap Smear",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Parathyroidectomy",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pediatric Epilepsy Surgery",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Percutaneous Endoscopic Gastrostomy",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Peripheral Blood Stem Cell Transplant",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Pinworm Test",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Prostate Specific Antigen",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Proton Beam Therapy of Liver",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Radiation Therapy",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Radiofrequency Ablation",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Rapid Strep Test",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Rheumatoid Factor",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Sedimentation Rate",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Sentinel Lymph Node Biopsy",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Sinus Surgery",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Skin Biopsy",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Skin Test For Allergy",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Somnoplasty",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Stool Acidity Test",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Sweat Chloride Test",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Thyroid Blood Tests",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Thyroid Peroxidase Test",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Thyroid Scan",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Tilt-table Test",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Tonometry",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Tonsillectomy",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Total Hip Replacement",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Total Knee Replacement",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Tracheostomy",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Transjugular Intrahepatic Portosystemic Shunt",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Triglyceride Test",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Tuberculosis Skin Test (PPD Skin Test)",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Ultrasound",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Upper GI Series",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Urea Breath Test",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Urinalysis",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
"Vasectomy",0.35,"Therapy","2010-12-13T00:00:00",FALSE,0,1000
"Visual Field Test",0.35,"Test","2010-12-13T00:00:00",FALSE,0,1000
